"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g88",3440,4771,6505,2703,4653,9820,5176,6145,9374,8318,5570,12802,11614,4473,7246,2810,8994,7070,4277,18717
"g89",85134,196832,66358,243379,75566,263129,46248,186720,100797,136428,65325,85940,133651,19056,282230,26241,62110,130545,48301,280847
"g90",5993,8428,34466,20902,41444,73647,22902,26625,27189,1231,12696,11713,41091,15376,52550,6228,6252,186799,22212,169116
"g91",2250,2160,1460,713,2194,2646,1692,3271,2319,611,2384,1458,1306,1763,1740,1106,2802,5018,1124,9846
"g92",29944,43661,64940,64982,25768,54747,84327,73545,66245,35417,13391,27519,27308,14675,21248,18796,25511,101864,52811,59500
"g93",30695,43109,17867,16329,64024,33646,25689,30402,26945,22168,55391,26499,44257,21012,107098,31710,153759,56318,51720,66594
"g94",19987,41424,81786,48122,51578,15644,20387,41741,37914,13713,16448,37036,22294,13428,70953,9273,16300,24386,55245,64098
"g95",41348,29235,22429,15922,20290,32345,20550,15797,27095,15504,40860,20376,39155,12522,37262,10532,32690,20506,25985,51218
"g96",224163,186510,333210,89304,462664,726108,393013,639720,196155,770788,454144,553975,598930,529802,689198,134429,397143,596969,1232388,440327
"g97",44982,29413,33883,88316,97147,14288,68132,31574,33492,89904,22749,7588,34866,13772,9824,25992,37743,51292,60686,79723
"g98",44169,136677,148314,30553,94487,112473,69143,94185,90291,72571,292766,149826,163249,165018,189428,172865,182417,144585,275115,623864
"g99",42203,77663,139549,108950,81299,105159,128764,92574,176808,89171,26416,55085,72109,32099,207716,18843,116834,129102,60333,175317
"g100",12538,24448,16935,4753,13829,56437,17854,55666,20931,8709,24122,53673,24084,16332,49700,11302,21098,35147,8827,16155
"g101",20942,10353,23870,10962,3408,12013,11688,25285,9609,17941,52441,21221,34685,16441,58954,38183,20764,66114,18866,15851
"g102",169208,223145,157254,101236,119119,148125,133595,160562,138902,154931,376876,228729,359610,218654,390176,235156,700125,569065,175624,476416
"g103",100058,73079,129857,104962,108794,183755,78081,117340,126623,113804,186246,186925,199945,106248,216410,137210,283701,559416,202745,430908
"g104",8103,11734,12215,14168,8514,16708,41775,28676,19268,13954,14692,12393,18098,14329,36470,38518,44373,31734,18042,122187
"g105",17636,43803,102443,91422,29202,24233,76765,184583,138366,23396,520422,3362,89398,37424,131568,91046,97410,69226,19162,172332
"g106",26030,29210,34414,36905,34698,58900,46937,50922,42559,37993,45198,70017,63435,27982,61752,33022,116031,39750,123076,117998
"g107",151337,289276,141159,146750,83380,257658,88201,321616,166262,108016,342371,212355,235233,220411,438538,251640,526950,390503,532020,641166
"g108",112059,171682,74512,74302,130008,78905,107350,148973,82311,112995,111960,94641,302730,111949,195104,98474,392865,175980,250660,574298
"g109",231610,353670,916571,308058,340740,591062,293247,260229,390746,387042,437040,1731019,426666,568550,526712,339537,285060,1144723,769484,642378
"g110",3626,5636,14660,5306,4540,1984,11602,2474,14920,2965,13038,9259,6339,7396,36684,12332,11349,48903,10853,47690
"g111",14768,117163,354233,290222,54261,52749,23097,34849,33489,32644,9303,134049,328262,36060,96167,95441,30267,38682,2246,805155
"g112",2016,22988,2162,19721,10856,15064,16447,33239,10702,6021,62102,2082,17452,6076,35130,2476,67417,47203,25296,109604
"g113",162727,140280,188935,108409,163456,204879,186959,172945,156105,176134,255201,487046,300778,371843,386156,103322,545406,537437,252049,451069
"g114",2381,3973,398,660,150293,3854,134,452,10,20,5747,0,264,1460,56,0,7,438,196,12509
"g115",19226,58638,43749,66219,17025,17179,61768,226057,61181,41520,48450,99625,128582,39474,84569,13722,132720,125844,107760,42305
"g116",20338,13890,19522,14076,19685,18110,10574,7855,7843,16304,9658,14322,19642,23792,23886,22362,33680,46670,15021,42658
"g117",31264,58496,43980,54710,36725,53947,59460,74153,34881,32974,30175,51294,52895,56055,73694,48292,60797,90830,96726,131354
"g118",42762,69489,36125,35404,49248,73290,57270,58603,28374,43996,20381,73567,41427,29126,42866,19164,95961,40480,43050,164733
"g119",35576,46653,40931,84152,31560,50625,53928,46310,29550,63444,82668,99296,94779,34389,109614,55049,79314,57000,57288,74657
"g120",30013,25176,16368,8328,23945,46322,37400,5083,4030,12994,7644,20043,29177,16836,11696,5676,14023,6400,82275,16545
"g121",198,566,2033,2198,659,1459,2265,2641,1985,1504,1406,1854,2518,786,1743,181,2104,2504,948,113
"g122",421,448,628,285,305,406,910,773,187,268,222,83,1178,548,1234,498,112,590,1058,1634
"g123",409,22,24,55,348,150,160,144,96,292,261,3,195,85,209,26,208,122,0,405
"g124",653,104,668,292,572,293,128,515,497,908,371,322,180,610,337,84,108,477,452,240
"g125",950,3975,3202,1308,2330,863,1553,1582,931,1561,1775,309,978,2125,1325,996,3150,1043,1326,348
"g126",199,255,300,255,93,123,253,1562,219,2069,141,311,1429,64,297,427,566,554,5094,2734
"g127",112,698,105,128,82,482,215,1140,895,787,284,103,10,267,1064,609,10,1522,412,77
"g128",2280,1685,853,1184,1340,1885,2053,3406,817,701,647,1390,1955,1826,2114,747,1270,1676,4780,2613
"g129",600,415,1046,185,425,489,529,527,262,336,464,357,479,637,434,258,680,468,596,485
"g130",13183,5615,15979,4654,11182,18387,2862,8018,5377,16888,5354,5210,3000,9547,11423,4662,12408,20082,8296,17750
"g131",1343,3711,3477,1419,1915,1227,1341,3783,1709,3918,2021,3990,2364,1358,5573,950,3592,2297,4097,6005
"g132",944,1344,23,969,195,207,130,551,2056,1433,153,1194,651,352,910,247,803,1424,291,101
"g133",57,283,461,187,733,233,65,1169,116,213,2,1199,2199,319,3486,1054,2174,138,2808,825
"g134",348,667,300,30,98,1128,58,2,518,102,611,2193,1066,203,767,2049,2602,370,664,927
"g135",399,375,960,1211,486,1041,1448,1058,524,253,1371,530,184,248,1360,918,234,186,653,804
"g136",643,703,152,361,16,147,761,141,372,996,294,125,424,106,344,743,54,1628,248,2003
"g137",744,882,254,322,858,731,484,1590,213,864,406,473,407,947,446,158,339,309,551,310
"g138",1959,539,1483,288,1294,746,1415,807,1451,2673,1437,889,1604,409,945,72,2328,2946,1236,1992
"g139",1763,1385,624,1812,924,2624,708,3147,2693,1526,5255,4142,3771,1131,2748,3140,8393,4360,9123,13293
"g140",1523,1416,3403,1363,1143,6249,2124,1830,2231,1227,1340,3098,1951,2845,1496,1023,7580,4642,10809,2790
"g141",1159,888,1150,788,1021,1330,1322,564,419,707,744,1032,337,255,1118,647,744,1029,1080,1034
"g142",221,597,377,380,408,274,486,456,473,379,1437,594,321,260,290,140,1572,2241,554,854
"g143",3,423,2,27,130,178,171,603,199,402,300,518,552,253,1115,115,1260,272,156,0
"g144",44,299,44,143,120,172,694,163,642,863,26,796,69,402,0,375,33,530,501,870
"g145",941,325,920,1132,658,727,1739,2054,794,1293,495,1741,1644,715,1672,328,478,1550,2888,498
"g146",795,110,656,924,1685,1406,188,861,92,100,302,1970,2993,797,3056,439,1512,1024,2048,1155
"g147",151,246,811,178,252,763,25,500,101,212,530,82,22,307,621,186,162,150,270,1256
"g148",2997,3942,4513,3188,1400,2987,4934,5181,2396,2038,1848,1329,2369,956,3297,1712,1506,5198,4428,4478
"g149",723,262,796,719,1771,541,391,1941,459,509,1778,124,1174,1787,1273,285,465,864,1148,624
"g150",720,159,377,276,942,250,137,207,444,552,760,135,1088,211,992,184,114,1975,885,150
"g151",908,266,610,216,182,181,320,236,260,256,784,500,646,736,826,247,750,3435,228,983
"g152",522,1724,1422,654,1237,1579,1654,105,777,1321,438,1782,916,627,196,205,477,808,2888,1500
"g153",459,594,6807,2753,0,7150,20079,9690,1308,1606,6840,28,1210,859,2115,23720,7659,12900,297,9789
"g154",613,699,354,543,470,1001,1424,1209,245,376,793,386,762,1009,1107,284,807,2132,2094,2229
"g155",580,3635,2915,1246,1860,2513,732,261,1523,1614,1362,233,662,912,612,256,4194,738,0,1704
"g156",500,501,622,621,187,1727,289,201,571,182,1131,221,344,375,1427,172,1734,687,0,200
"g157",1089,2420,628,827,2088,1068,2944,1162,1190,2008,2078,574,1623,247,3497,1405,997,3942,4295,4011
"g158",1188,1340,391,1251,2842,5484,3114,293,699,1301,369,484,750,641,6056,765,720,2058,1756,525
"g159",3273,1420,3175,4587,3751,8763,2705,5510,2194,2811,5144,4330,8331,6843,12220,1204,6692,7112,7627,20688
"g160",2399,947,5364,2099,8028,1774,1592,3870,13219,2573,2906,701,3472,2796,2030,685,2141,15677,8159,7396
"g161",339,1156,415,428,342,271,31,191,1244,488,825,834,112,1514,128,571,1037,3186,90,2790
"g162",1531,1275,34,620,3964,2699,1625,1066,599,25,4790,461,3886,277,376,865,918,12060,68,3535
"g163",366,287,459,18,157,469,13,467,62,241,252,134,223,74,520,1578,1374,220,18,759
"g164",373,950,1316,889,2066,625,1825,941,1786,823,1229,1450,1667,1207,1727,1394,1646,2884,991,2396
"g165",166,337,301,453,258,479,77,214,754,680,210,347,366,383,333,102,688,882,597,336
"g166",1814,873,1943,2434,421,1183,1550,3157,1809,1350,1142,3855,3582,1888,6906,1504,5124,2555,3597,6396
"g167",245,329,359,355,217,439,72,628,252,282,387,657,395,97,338,66,760,276,172,1103
"g168",397,1624,3462,537,4683,5170,1015,1270,2437,1419,5790,6396,5159,1886,4862,3025,7076,3993,7286,7378
"g169",2952,1864,5295,2545,1303,4593,2959,2817,1795,2448,1461,1950,1038,2839,5090,2407,6189,1899,5808,6337
"g170",342,1469,1634,409,767,655,233,670,748,115,519,265,798,116,1113,524,591,1638,1145,1862
"g171",2824,691,7485,262,243,2339,3985,7692,4217,44,3146,4360,2090,1072,2760,239,264,3750,2433,24323
"g172",25,30,532,292,919,107,271,5,686,38,114,130,692,1,690,4,500,313,218,958
"g173",1083,2388,36,306,164,655,94,122,242,34,312,339,1958,457,110,187,396,762,578,1827
"g174",950,555,596,780,863,924,1398,250,706,495,470,1295,628,1140,1174,192,279,232,969,77
"g175",2676,4252,412,496,4612,9674,3091,3931,2384,4092,8555,5631,12644,8654,3238,8366,2223,31720,29349,25116
"g176",469,670,678,663,1068,457,393,973,606,880,509,414,561,242,980,171,1074,2277,348,1126
"g177",223,278,87,156,81,333,198,565,143,183,446,196,224,158,1122,168,556,1044,202,176
"g178",516,352,1419,632,771,1240,497,821,322,329,1116,1731,2488,1397,4640,635,1050,2130,2842,6530
"g179",458,634,362,767,934,597,775,1097,910,740,1629,880,437,431,1488,262,1210,756,616,1764
"g180",604,539,671,474,257,431,81,433,591,59,1212,424,278,337,660,122,1066,438,339,2439
"g181",4738,9093,8642,6074,4840,6858,3970,6040,2524,4443,5417,1405,6497,7222,7628,5796,8272,3405,2575,4666
"g182",494,92,18,309,83,103,80,693,161,200,224,63,224,144,243,189,578,4141,695,879
"g183",153,174,396,340,256,119,1087,749,329,154,1010,540,1771,836,2898,88,299,684,393,3597
"g184",3085,1941,1063,965,5096,2064,4261,4020,5253,809,1002,1552,1166,301,2862,1038,2826,3260,4150,5960
"g185",373,1476,823,718,1214,1110,316,1906,568,1911,566,735,2201,1322,685,281,3010,4286,1788,4209
"g186",169,60,133,107,112,429,341,72,62,384,7,286,682,252,570,46,0,1932,1496,5
"g187",365,680,3540,1132,1196,4410,1964,3797,1437,137,1031,1041,1527,3211,594,1072,2338,1026,238,2771
"g188",409,87,121,267,10,311,549,181,149,2257,1730,1017,1649,194,1044,1067,996,800,1044,213
"g189",349,231,940,417,465,950,448,1040,69,673,923,226,1611,564,1626,1187,480,802,276,1352
"g190",1311,15450,1820,11183,241,2708,9067,8222,12189,11053,11574,7350,13920,5925,10198,4477,8417,3268,52970,37605
"g191",64,1038,1491,614,900,2224,481,3125,2345,628,1758,536,1437,223,1494,5087,492,575,7095,4863
"g192",343,855,134,576,566,283,395,293,225,832,2096,1866,628,347,702,105,226,338,78,1071
"g193",1801,528,51,548,834,433,1301,482,505,2474,2480,212,77,113,423,665,1608,262,1933,2214
"g194",112,329,57,36,52,50,157,131,76,351,3545,466,430,3004,461,970,12872,3718,5988,356
"g195",1,800,26,77,3,415,540,927,44,122,28,35,17,205,151,87,46,0,17,1369
"g196",780,1055,1916,160,76,744,130,681,348,799,1024,2022,1760,862,3310,280,2010,938,3158,48
"g197",135,248,114,395,51,622,1837,415,300,85,400,189,29,204,1152,122,275,638,33,14
"g198",1144,1236,1658,202,882,2106,1295,453,58,665,1105,327,1038,2700,837,614,3501,2103,1916,190
"g199",29,243,300,170,594,851,62,491,624,442,489,92,190,74,113,72,494,215,477,68
"g200",545,189,360,124,712,314,750,1061,321,155,428,320,450,562,354,461,548,1911,386,722
"g201",511,962,903,431,876,442,333,629,563,450,849,1022,1237,573,1500,420,1068,3825,515,2034
"g202",3372,5950,4547,4835,6174,11404,4481,6445,3578,7710,4598,6862,4506,5107,17658,1988,8788,11578,6234,16036
"g203",3519,5667,3172,7280,2359,3469,6614,4043,2813,6145,3068,5600,3505,4374,6070,3749,6282,3906,4768,13380
"g204",1758,894,4500,2114,846,3823,3448,4630,4200,7146,5463,2254,1969,1352,14550,4858,3450,3002,3257,5370
"g205",912,2256,798,1108,791,1194,350,834,586,657,821,676,1775,585,1580,192,1163,2072,1001,1978
"g206",209,373,600,28,290,820,592,554,192,86,384,1386,1411,167,2342,479,182,380,210,93
"g207",316,148,1156,45,672,438,857,1664,1458,1865,133,15,403,128,606,1141,626,5369,1038,124
"g208",1040,170,273,480,802,516,581,544,249,436,996,277,557,240,1491,195,1382,1258,1142,335
"g209",4880,3769,1955,4065,1222,2829,4321,2034,2725,2022,3147,2336,1857,2485,3560,2010,3480,9240,4277,5642
"g210",156,929,1384,1227,898,568,2136,849,2327,1405,970,467,316,298,1508,254,407,3430,10294,4155
"g211",415,1462,147,677,527,1199,485,1521,1010,628,362,675,1082,430,462,629,150,1600,1262,838
"g212",106,401,342,511,483,393,314,309,269,59,111,400,335,299,704,157,294,480,884,521
"g213",830,1518,779,453,963,466,847,481,1237,850,497,486,1299,910,530,704,1622,1796,1116,1589
"g214",90,568,399,134,487,338,207,536,147,86,66,355,362,697,500,120,248,558,1122,282
"g215",1531,1146,1917,5001,1930,2260,2115,2035,2252,1193,3726,3130,3051,2419,5973,531,3256,6626,7456,1743
"g216",123,277,663,178,373,752,1053,322,95,370,126,536,460,71,18,176,1212,52,668,396
"g217",2726,611,640,1307,1959,2804,443,856,814,784,308,1065,368,1702,2814,345,437,2261,768,1135
"g218",813,669,662,743,1101,1092,291,1026,918,850,280,844,325,551,2632,194,1129,1603,263,650
"g219",829,186,388,1003,123,181,269,966,100,120,146,688,37,478,2093,327,700,1677,380,112
"g220",446,493,380,439,166,579,769,78,177,1013,458,228,167,88,315,130,1446,472,712,89
"g221",3407,3784,6434,4962,2344,3765,2665,2638,2645,3912,6638,5361,4344,12315,5430,3569,7936,4442,5030,8979
"g222",60,465,167,633,550,1443,870,811,428,384,986,2914,1713,466,290,2274,2280,4316,1628,6215
"g223",528,655,1005,118,366,457,563,174,473,1318,636,277,167,233,693,128,526,526,308,2580
"g224",587,557,472,267,1022,649,782,1622,722,502,724,1144,691,548,2288,1129,438,1998,1686,7468
"g225",148,537,571,17,200,70,1096,203,405,596,803,307,17,300,572,54,1853,174,162,888
"g226",5816,18152,11559,7235,7060,5940,4013,6330,4601,3907,5918,2708,2387,5070,6001,577,5277,10266,3210,5624
"g227",510,955,2954,1419,18,168,1363,230,953,3754,3444,8431,3273,1495,2970,960,6053,928,8955,4240
"g228",101,1157,2241,1416,1876,184,4280,666,1447,740,658,1320,2224,2140,460,405,279,733,1078,888
"g229",470,752,264,696,432,862,1235,382,458,1071,1130,501,907,549,1726,637,1002,2425,1746,3773
"g230",357,210,306,482,296,225,566,673,504,347,240,115,402,380,570,56,401,1190,398,190
"g231",338,87,66,1730,480,2266,17,1282,1010,1108,216,552,1414,147,1398,210,600,1332,254,113
"g232",653,228,422,370,583,654,486,1261,701,119,389,518,1183,353,5027,400,840,2686,294,5168
"g233",1736,1887,3537,2909,1462,1640,1938,1691,1548,2888,3512,3096,3820,1532,3812,2079,4156,2522,3828,3432
"g234",2037,1588,1307,3014,1079,681,2338,2192,734,2110,1960,2676,12807,2969,5844,1315,5315,7593,3858,15870
"g235",6290,2623,2057,5629,5349,3918,4332,5237,4884,4300,11154,3586,4518,1994,13734,3265,21029,16110,27808,12735
"g236",288,444,558,812,84,161,421,179,81,393,292,602,863,629,797,175,364,694,224,1216
"g237",54,217,294,230,241,870,112,465,571,442,324,282,205,57,976,123,111,1113,310,518
"g238",320,303,63,116,424,78,62,232,216,661,1783,899,595,2548,1551,332,900,2998,2225,7668
"g239",2845,594,729,1199,1875,1216,1401,2921,352,1456,1125,1515,2141,952,1778,282,745,2818,2217,5406
"g240",799,397,819,230,190,1892,354,739,268,431,113,81,618,256,143,343,2660,450,129,228
"g241",1060,445,395,320,725,655,434,1874,919,879,503,568,1108,576,918,495,1850,5530,1682,4632
"g242",168,562,85,493,504,1319,845,273,117,648,255,254,513,810,701,667,2402,2480,1064,1544
"g243",116,20,73,150,245,581,350,385,230,244,714,116,326,534,590,236,1068,668,42,56
