"","sample87","sample58","sample76","sample4","sample85","sample20","sample101","sample65","sample12","sample72","sample40","sample11","sample75","sample109","sample74","sample7","sample88","sample92","sample53","sample35","sample197","sample168","sample186","sample114","sample195","sample130","sample211","sample175","sample122","sample182","sample150","sample121","sample185","sample219","sample184","sample117","sample198","sample202","sample163","sample145"
"UBE2L6",1762,2479,1907,4339,3520,2532,7320,3009,2216,1767,2022,4737,4661,727,4403,3903,2571,3294,1012,2734,4172,8149,2690,15934,1761,12806,8282,13258,7354,3411,918,4730,334,5627,8619,15129,3802,8264,3997,6047
"BEGAIN",15,145,42,94,329,269,74,262,175,238,15,322,183,41,267,294,11,36,41,251,137,142,4,49,58,85,39,41,84,62,6,14,59,5,90,25,67,32,32,10
"STS",8446,1091,3237,9886,1942,1245,8064,1828,1313,1331,9227,4451,6482,1338,4644,4804,16753,6371,1725,1433,2898,882,785,1612,1230,1598,2315,2547,852,1068,699,1664,342,943,2106,995,2364,3010,1208,16343
"PLEC",7144,15016,15985,13884,17828,18748,15826,26723,15964,20183,12051,18028,9304,88167,27822,26871,6240,15069,4585,17151,20755,32499,10838,24275,111547,32660,23526,17138,18943,14385,6722,23437,9407,11146,27984,11956,17551,21350,17693,14112
"BCO1",2,5,4,20,0,26,8,42,13,7,11,29,31,2,18,16,2,10,1,28,11,52,23,26,61,7,1,3,7,9,2,4,3,3,30,9,9,6,4,12
"SERP1",7270,11606,4343,15807,8487,11952,16015,26800,12614,6992,5076,14658,31380,1606,16559,11926,11606,8963,4390,10478,14296,43788,24156,16241,8147,12661,12987,25007,12267,12313,9915,34881,1433,7640,10259,12136,16457,8858,9701,21654
"AP5Z1",1269,1177,925,942,995,1570,2007,1631,1314,1111,1150,1490,752,480,1831,1800,760,1119,958,871,2153,1915,2274,2071,3194,1142,1732,1357,1518,1091,2042,889,465,521,1980,1682,1028,1274,2487,870
"RRBP1",12983,16308,7666,6741,9092,12731,18755,37240,13957,9079,12519,13569,6028,2341,12994,14797,5282,10629,5287,12866,10625,27812,35252,13979,16113,12771,21007,13639,11881,21911,10037,16746,3994,9305,10905,9162,11574,13982,23091,7536
"VPS33B-DT",13,17,10,8,13,20,20,8,10,12,15,14,11,2,15,14,16,15,9,14,7,6,4,11,9,8,11,12,14,33,2,5,2,6,8,6,11,8,5,17
"WNT7B",0,195,9,261,589,231,0,886,202,275,40,693,532,0,516,291,44,70,2,439,556,506,1743,332,6420,1246,1720,1260,456,809,525,949,157,1031,1936,188,4008,316,914,2233
"IKBKG",227,151,264,133,193,232,476,400,191,188,261,268,117,136,361,312,170,212,217,195,204,267,342,297,184,204,300,287,188,209,198,291,53,104,205,375,188,186,250,121
"AC024075.3",75,30,43,177,76,123,51,90,104,85,59,100,134,27,200,127,166,92,41,72,108,46,21,54,56,61,30,92,28,14,9,26,69,6,30,12,18,27,33,32
"UBE2D3-AS1",55,34,36,87,29,52,181,79,55,47,25,72,91,182,94,49,51,72,34,45,47,68,57,41,61,58,50,109,54,50,23,75,79,34,51,40,27,97,7,89
"KCNJ2-AS1",18,83,24,227,57,79,55,55,107,58,25,223,250,373,185,132,36,111,24,78,24,23,7,17,12,23,8,25,22,13,2,21,9,0,16,10,3,15,46,17
"NCS1",260,880,2771,1832,886,650,2038,1210,989,676,377,1315,1443,195,1317,796,199,760,147,1679,568,2194,447,500,1680,1137,667,915,1055,833,1560,777,188,840,947,13556,710,1133,2892,1144
"RPP38-DT",8,24,6,25,35,21,11,12,29,11,6,28,25,13,31,7,12,10,0,9,4,17,6,9,9,4,6,14,1,3,9,9,3,0,4,34,0,12,9,4
"ALG13",1114,1191,851,2995,1654,2134,2485,2516,1777,1336,1181,2359,4074,974,2856,2298,1741,1545,711,1469,1699,1377,1703,1612,1510,1633,1645,3541,998,1057,786,1302,3337,479,1223,1681,1352,1363,706,2979
"AP000350.6",0,35,35,108,141,273,17,69,0,142,89,97,3,25,136,116,64,46,10,13,162,15,0,26,134,2,26,30,8,22,1,36,345,6,41,0,32,54,2,57
"AP005121.1",0,1,0,5,37,62,0,14,25,31,0,4,15,0,5,13,1,0,0,12,196,0,8,53,1,49,13,915,32,48,0,74,33,40,72,0,11,91,0,207
"LRRTM4",10,3,2,31,23,87,5,41,14,42,10,28,13,140,9,17,4,13,7,14,8,13,0,1,5,0,0,2,2,0,0,0,0,0,3,4,0,2,14,5
"PROB1",127,103,105,127,141,399,340,172,176,353,85,234,82,8012,481,221,125,161,112,195,299,119,171,240,642,366,224,953,129,148,152,313,802,83,198,120,338,209,32,65
"LINC00992",0,0,8,15,13,13,0,38,19,16,2,14,20,1,3,7,1,4,1,19,1,51,26,12,5,2,0,0,0,1,1,30,3,133,0,0,32,103,44,127
"NDUFB8",149,157,85,265,168,148,371,258,141,162,193,227,261,325,304,214,182,206,238,99,164,101,196,178,82,83,115,330,155,109,503,172,98,125,140,144,101,141,103,138
"STYK1",6,204,36,299,587,207,54,1598,278,274,22,290,332,2,317,173,46,62,3,228,524,1124,1309,265,88,292,161,85,160,198,236,491,34,129,424,232,71,177,83,530
"CHCHD3P3",18,10,3,9,14,5,13,7,5,8,14,11,2,82,14,17,15,11,23,1,11,26,8,14,24,12,13,11,7,5,12,7,6,8,21,26,11,11,12,10
"NPLOC4",9208,3927,4340,7819,5200,5289,9730,7311,4623,4526,8960,7661,6564,10379,8753,9847,10489,7809,3315,5137,5560,10410,6210,6491,5128,6156,5902,7506,4388,4425,4430,6380,2374,1733,3670,15481,4965,7991,4796,9803
"AL121820.3",23,20,44,62,101,78,48,59,53,45,38,32,45,2,80,127,29,24,33,37,73,123,9,27,10,36,26,35,21,14,6,0,190,3,31,14,11,31,108,16
"PIEZO1",10788,3001,7351,6719,5670,5764,8657,4825,5266,5636,8267,8687,4305,697,10551,14013,6678,9425,9248,5514,4033,9316,9165,4187,11038,7143,6325,5121,5317,3770,2771,5112,1087,1586,4823,4172,2972,7676,4875,4182
"IL17D",233,45,373,407,62,48,1397,66,57,43,306,315,754,5203,219,180,220,932,105,91,82,54,47,60,160,117,21,63,106,55,47,24,32,61,91,89,79,67,53,116
"KRTCAP3",32,1831,139,420,855,1297,20,840,1126,486,45,991,977,14,738,521,69,149,21,809,971,3161,581,425,1192,921,1202,1791,1292,681,1112,2604,106,729,541,3997,1975,1845,267,933
"SLAIN2",5032,2818,3151,8426,3960,3672,7767,7751,4102,2959,5194,5642,10325,9019,7853,6556,9832,5214,2537,3133,4187,4582,5897,4264,4991,4608,4933,6867,3903,2340,2175,6929,1858,2013,3432,6476,1920,2967,2657,8314
"PNPLA7",982,1367,794,961,1201,3297,1145,1333,1807,1607,1544,1402,933,1302,2767,2762,1415,1659,932,1300,709,468,868,542,966,678,669,730,322,319,208,2095,843,91,706,175,449,504,288,224
"ZSWIM4",50,299,113,102,418,495,114,516,373,296,79,335,204,65,395,293,54,146,34,385,449,673,261,237,238,267,256,235,392,447,264,158,176,142,426,751,278,382,724,148
"DENND4A",1575,1526,1323,4452,2649,2272,3351,2687,2212,1739,1862,2303,5106,1929,4547,2864,2797,2140,950,1812,1844,2067,986,2437,9256,2014,1383,2348,1036,903,401,1667,2358,959,1092,1578,1980,1576,1528,2404
"CERS1",2,21,17,3,9,28,31,17,15,21,10,6,1,39,10,22,0,1,1,10,4,26,12,8,165,13,5,1,10,9,3,0,15,11,8,1,34,1,16,1
"PHF6",1046,1370,759,2971,1689,2226,1871,3166,2464,1543,834,1998,3602,793,3027,2032,1552,1277,589,1654,3101,2980,1379,1928,2007,2475,2327,4595,1423,1066,1255,3302,801,530,1976,5238,1197,1325,2206,4790
"BX539320.1",13,6,17,8,21,9,22,24,14,7,23,22,5,33,14,39,7,28,26,26,12,39,11,19,27,5,37,6,6,27,1,9,12,21,47,2,16,18,3,0
"SRP14-AS1",391,240,177,625,206,390,444,334,334,241,397,343,339,347,542,590,675,470,179,237,281,109,75,206,130,216,262,417,106,176,78,180,144,38,140,74,68,134,137,163
"TPGS2",4678,2128,2253,7373,2797,3042,9910,4219,2524,1998,5257,3548,6601,680,5011,3932,10846,4422,1379,3108,1925,6053,2269,3336,3729,2813,4122,6091,2941,1781,5592,4850,1589,1581,2366,7138,2744,4475,4212,4651
"CLSTN1",4142,16751,6959,12720,14713,18738,10864,20546,15122,11445,5001,14286,13147,3972,17837,16865,4681,9238,3166,13315,14925,38165,9992,11268,19775,15682,19077,20648,13656,11795,3953,31230,2820,5607,13554,7368,7840,13512,13169,7677
"PPA1",14457,10560,4444,14165,8141,8547,17303,11505,8758,4707,8850,10857,18844,5076,9349,7336,18301,8091,4350,6256,6215,10156,8537,9186,9086,8294,7035,13589,9841,5646,7469,10593,465,6108,8691,13465,9668,5940,8624,10327
"SSC4D",478,37,193,179,90,50,239,55,60,67,288,79,100,69,74,184,301,238,92,69,40,101,46,42,66,39,324,67,50,123,93,247,150,18,79,219,282,66,165,115
"MRPL11",1422,1883,1103,1286,1236,1541,3598,1404,1317,920,1220,1752,1356,2350,1772,1606,1276,1517,1292,1057,1624,2145,901,1734,1201,1778,5312,1569,1841,1201,2302,1500,268,914,2018,4111,1638,1641,2216,1497
"ABCC1",2186,1836,2206,5591,2852,2222,4970,7474,2492,2502,3237,3605,3867,2417,4062,4125,3454,3612,837,2714,3118,5974,4366,3758,3338,4476,5508,4185,3695,1859,1977,2177,3267,1914,4423,6065,3843,4166,4636,3710
"RNF114",3004,4044,2095,5714,4047,4268,6425,6408,3891,3032,3022,5304,7101,4013,6499,5616,4261,3943,2576,4066,3329,5253,8664,5173,20747,4550,5309,6569,4068,3314,4250,5397,2151,2769,2898,4743,4399,4144,4801,12792
"SMIM26",523,820,221,669,404,629,1480,703,417,335,391,851,1268,1023,782,550,688,589,497,372,573,740,672,572,307,425,393,915,529,548,1051,683,61,309,583,481,514,590,438,1775
"BBS12",482,407,286,734,665,468,713,681,443,295,432,745,1048,61,946,721,584,469,223,458,476,390,266,416,250,493,366,1020,297,238,85,795,69,173,498,355,108,383,194,482
"BFAR",3870,3584,1953,5331,3182,3205,6795,4365,3043,2106,3013,4867,5579,2807,5123,5223,4505,4316,3087,2444,4610,6384,2754,3574,3414,5203,5654,6363,3912,2935,1761,5283,2248,2982,4878,5315,4434,5827,3535,5614
"EHMT2-AS1",1,3,0,9,27,42,2,13,30,21,1,9,8,0,58,20,3,3,3,22,83,7,9,21,33,15,71,117,22,19,1,21,95,5,22,14,35,17,4,26
"TRAM2-AS1",709,496,418,833,587,535,1059,700,494,405,739,883,1283,352,885,1023,1258,820,568,360,497,292,369,380,343,523,442,1071,399,656,113,812,190,232,424,418,476,337,187,1060
"ALG2",1474,1882,900,3548,1861,2385,3876,3569,2115,1517,1160,3007,5184,581,3245,2414,2025,2115,796,2029,2367,2377,1991,2649,1198,1826,2239,4543,2265,1552,1014,3997,498,971,2000,3238,1510,2324,1544,5101
"RPL9",22342,75270,11316,36245,28055,44879,82734,33729,40646,20056,21797,56680,71464,15695,50244,34761,32340,31073,38017,21375,32585,27884,13945,29254,14595,19468,14494,27956,28233,16633,39038,25611,4449,16186,36103,32810,28267,14823,20004,20981
"SMIM31",0,48,4,83,83,3,1,33,76,8,0,0,1,0,227,0,0,20,0,49,227,2,0,106,4,131,60,75,83,57,0,149,2,7,95,0,4,383,0,31
"MRPL30",2004,1795,1128,3141,1963,2211,3232,2976,2318,1313,1323,2499,3971,2876,2851,2723,2450,1714,1474,1570,2381,982,2506,2227,2316,2605,2409,3806,1483,939,1042,2332,621,838,1425,2190,2160,1453,1311,6505
"CITED1",1,113,4,14,9,16,0,84,68,79,0,18,11,0,8,1,0,0,10,22,6,4,0,6,1,10,2,17,0,0,0,0,21,0,0,0,2,2,1,0
"IGKV1D-17",0,11,0,6,3,4,2,3,63,86,2,39,5,0,89,12,1,31,0,51,4,1,44,111,10,5,0,7,10,1,0,2,0,3,4,87,6,965,1,0
"CELF5",0,315,15,37,134,345,0,105,273,88,7,133,125,1,216,93,3,18,0,95,312,12,13,55,20,20,2,3,20,52,21,11,248,2,30,2,58,143,165,3
"RTN3",39577,11340,13548,28985,10077,11298,39338,20793,10577,8120,24900,21219,34711,5912,18916,29790,38175,27412,16755,10467,17588,19356,19594,9759,9825,18451,15887,21405,6742,11435,10541,23508,2026,9056,11849,16774,15049,12462,10012,40835
